YEAR,CONF,CONF ID,QUAD NO,QUAD ID,TEAM NO,TEAM ID,TEAM,SEED,ROUND,K TEMPO,K TEMPO RANK,KADJ T,KADJ T RANK,K OFF,KO RANK,KADJ O,KADJ O RANK,K DEF,KD RANK,KADJ D,KADJ D RANK,KADJ EM,KADJ EM RANK,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,BADJ EM RANK,BADJ O RANK,BADJ D RANK,BARTHAG RANK,EFG% RANK,EFGD% RANK,FTR RANK,FTRD RANK,TOV% RANK,TOV%D RANK,OREB% RANK,DREB% RANK,OP OREB% RANK,OP DREB% RANK,RAW T RANK,2PT% RANK,2PT%D RANK,3PT% RANK,3PT%D RANK,BLK% RANK,BLKED% RANK,AST% RANK,OP AST% RANK,2PTR RANK,3PTR RANK,2PTRD RANK,3PTRD RANK,BADJT RANK,AVG HGT RANK,EFF HGT RANK,EXP RANK,TALENT RANK,FT% RANK,OP FT% RANK,PPPO RANK,PPPD RANK,ELITE SOS RANK,RANK,PAKE,PASE,last10_adjoe,last10_adjde,last10_adjEM,last10_barthag,tourney_adjoe,tourney_adjde,tourney_adjEM,tourney_barthag
2025,BE,8.0,68.0,4.0,1118.0,107.0,Marquette,7.0,64.0,68.1294,172.0,67.6373,156.0,112.213,62.0,117.695,32.0,100.274,45.0,96.1073,27.0,21.5878,28.0,20.134,116.667,96.533,0.898,33.0,23.0,10.0,69.69697,52.0,49.9,26.1,30.2,13.5,21.5,30.1,69.0,31.0,69.9,68.1,54.9,51.3,32.5,31.8,10.9,8.7,49.5,60.1,53.7,46.3,60.2,39.8,67.717,77.724,80.58,2.084,62.664,72.3,72.8,1.12,0.999,34.207,3.6,31.0,40.0,31.0,31.0,116.0,133.0,342.0,109.0,8.0,20.0,177.0,245.0,245.0,177.0,176.0,49.0,200.0,246.0,69.0,98.0,122.0,246.0,344.0,325.0,40.0,150.0,218.0,146.0,97.0,116.0,165.0,23.0,179.0,229.0,63.0,41.0,46.0,,,,,,,,,,,
2025,B10,6.0,67.0,3.0,1117.0,109.0,Maryland,4.0,16.0,70.7574,47.0,69.8717,57.0,114.918,33.0,118.089,28.0,94.8324,8.0,91.7546,6.0,26.3341,13.0,25.794,117.835,92.041,0.945,33.0,25.0,8.0,75.75758,53.8,47.0,32.9,25.9,14.5,20.2,31.0,72.8,27.2,69.0,70.7,52.7,47.6,37.2,30.7,12.0,6.4,50.4,49.4,64.5,35.5,64.2,35.8,69.841,77.5,80.919,1.64,66.049,75.5,73.9,1.151,0.944,31.337,4.6,14.0,28.0,6.0,10.0,59.0,27.0,182.0,28.0,24.0,40.0,152.0,59.0,59.0,152.0,50.0,114.0,54.0,31.0,28.0,54.0,4.0,222.0,113.0,95.0,271.0,284.0,82.0,54.0,119.0,73.0,301.0,18.0,70.0,275.0,29.0,6.0,53.0,,,,,,,,,,,
2025,SInd,29.0,65.0,1.0,1116.0,248.0,McNeese St.,12.0,32.0,65.821,297.0,65.427,283.0,114.387,39.0,114.303,63.0,97.5513,20.0,100.611,66.0,13.6921,59.0,12.672,113.414,100.742,0.796,31.0,25.0,6.0,80.64516,53.3,47.5,35.7,31.4,16.2,21.6,34.7,68.7,31.3,65.3,65.8,53.2,46.9,35.6,32.2,11.8,8.8,50.1,55.0,63.3,36.7,53.4,46.6,65.249,76.833,78.891,2.515,25.961,70.7,70.9,1.144,0.974,12.768,-0.9,63.0,65.0,74.0,64.0,75.0,39.0,103.0,139.0,119.0,18.0,42.0,261.0,261.0,42.0,299.0,100.0,36.0,82.0,87.0,62.0,136.0,228.0,265.0,125.0,242.0,14.0,351.0,286.0,231.0,328.0,35.0,114.0,237.0,121.0,38.0,18.0,212.0,,,,,,,,,,,
2025,Amer,4.0,67.0,3.0,1115.0,111.0,Memphis,5.0,64.0,71.2981,34.0,70.8385,28.0,111.124,74.0,113.302,71.0,101.709,75.0,98.1617,41.0,15.1407,52.0,13.001,111.669,98.668,0.806,34.0,29.0,5.0,85.29412,53.6,48.5,39.4,33.6,19.2,19.1,35.1,67.7,32.3,64.9,71.4,52.0,48.6,38.0,32.2,13.1,9.4,52.0,54.1,66.9,33.1,59.3,40.7,70.654,77.013,80.871,2.425,53.401,70.2,71.1,1.112,1.016,23.012,4.9,60.0,88.0,47.0,60.0,67.0,73.0,31.0,200.0,308.0,72.0,37.0,303.0,303.0,37.0,33.0,140.0,88.0,18.0,87.0,33.0,192.0,172.0,240.0,43.0,323.0,119.0,249.0,30.0,206.0,80.0,63.0,47.0,254.0,130.0,73.0,73.0,87.0,,,,,,,,,,,
2025,B10,6.0,68.0,4.0,1114.0,114.0,Michigan,5.0,16.0,70.7172,49.0,69.6043,61.0,110.475,84.0,116.787,37.0,100.897,63.0,94.9671,16.0,21.8201,26.0,20.705,115.121,94.416,0.907,34.0,25.0,9.0,73.52941,54.5,46.3,35.0,28.5,19.8,16.0,33.2,70.2,29.8,66.8,70.6,57.7,45.9,33.4,31.3,9.3,7.5,58.5,44.9,57.5,42.5,61.1,38.9,69.422,79.111,83.403,2.239,57.267,72.8,73.0,1.101,1.002,37.294,6.2,27.0,54.0,15.0,26.0,51.0,18.0,123.0,66.0,329.0,268.0,82.0,184.0,184.0,82.0,52.0,13.0,15.0,198.0,49.0,173.0,36.0,46.0,28.0,274.0,91.0,183.0,188.0,65.0,5.0,2.0,116.0,38.0,162.0,239.0,94.0,47.0,22.0,,,,,,,,,,,
2025,B10,6.0,68.0,4.0,1113.0,115.0,Michigan St.,2.0,8.0,69.2266,108.0,67.7809,144.0,112.538,58.0,118.056,29.0,96.7934,16.0,90.49,5.0,27.5664,8.0,24.997,116.833,91.836,0.941,33.0,27.0,6.0,81.81818,51.2,46.1,37.8,33.1,16.6,16.4,35.3,75.4,24.6,64.7,69.2,53.6,49.1,30.8,27.9,13.3,7.8,61.6,53.4,67.3,32.7,58.6,41.4,67.859,78.039,81.913,1.752,74.743,78.1,72.2,1.125,0.968,34.707,7.8,17.0,37.0,5.0,13.0,151.0,13.0,50.0,183.0,148.0,239.0,34.0,8.0,8.0,34.0,110.0,87.0,107.0,327.0,2.0,27.0,51.0,13.0,222.0,36.0,331.0,92.0,275.0,139.0,60.0,20.0,276.0,7.0,20.0,194.0,58.0,16.0,39.0,,,,,,,,,,,
2025,SEC,28.0,68.0,4.0,1112.0,119.0,Mississippi,6.0,16.0,69.3352,102.0,68.1108,130.0,110.694,82.0,117.897,31.0,102.594,88.0,95.8241,25.0,22.0726,25.0,20.445,117.393,96.948,0.9,33.0,22.0,11.0,66.66667,51.1,50.5,35.6,39.5,12.8,20.5,25.4,69.2,30.8,74.6,69.3,51.0,51.6,34.1,32.7,12.4,11.2,53.5,58.3,59.8,40.2,56.0,44.0,67.977,76.185,79.496,2.701,56.397,73.8,70.5,1.105,1.027,41.324,4.8,28.0,31.0,34.0,30.0,161.0,163.0,106.0,324.0,3.0,36.0,314.0,234.0,234.0,314.0,107.0,182.0,212.0,163.0,114.0,47.0,316.0,125.0,321.0,219.0,150.0,43.0,324.0,132.0,326.0,266.0,7.0,40.0,121.0,102.0,84.0,91.0,8.0,,,,,,,,,,,
2025,SEC,28.0,66.0,2.0,1111.0,120.0,Mississippi St.,8.0,64.0,69.7482,86.0,68.2016,124.0,113.152,47.0,118.786,23.0,105.036,157.0,98.6992,47.0,20.0867,32.0,19.567,118.331,98.764,0.889,33.0,21.0,12.0,63.63636,51.7,51.9,31.6,35.4,15.1,19.0,34.1,70.5,29.5,65.9,69.7,55.2,50.1,31.4,36.1,14.3,8.6,53.3,53.2,57.7,42.3,55.8,44.2,67.963,77.214,80.466,2.053,58.075,70.0,69.5,1.131,1.052,38.324,3.0,33.0,26.0,50.0,32.0,128.0,239.0,218.0,246.0,43.0,75.0,57.0,167.0,167.0,57.0,89.0,43.0,146.0,298.0,319.0,15.0,108.0,132.0,219.0,272.0,99.0,39.0,327.0,133.0,167.0,134.0,175.0,34.0,264.0,43.0,48.0,163.0,17.0,,,,,,,,,,,
2025,SEC,28.0,67.0,3.0,1110.0,122.0,Missouri,6.0,64.0,69.9508,79.0,68.279,121.0,120.367,5.0,125.359,5.0,105.067,158.0,100.97,73.0,24.3888,15.0,26.199,127.001,100.802,0.934,33.0,22.0,11.0,66.66667,56.2,50.7,46.8,35.3,15.2,20.0,33.7,67.8,32.2,66.3,70.0,56.7,51.1,37.0,33.4,7.5,10.5,49.5,48.3,58.5,41.5,61.8,38.2,68.112,78.276,81.594,2.197,66.184,72.5,76.2,1.203,1.052,36.393,3.0,13.0,5.0,75.0,16.0,18.0,174.0,2.0,239.0,47.0,47.0,69.0,301.0,301.0,69.0,80.0,21.0,188.0,36.0,160.0,281.0,289.0,246.0,89.0,248.0,120.0,210.0,156.0,124.0,34.0,34.0,135.0,17.0,169.0,350.0,6.0,163.0,29.0,,,,,,,,,,,
2025,BSky,9.0,66.0,2.0,1109.0,123.0,Montana,14.0,64.0,67.4715,203.0,67.1057,193.0,111.586,66.0,110.837,98.0,110.248,286.0,110.443,250.0,0.39472,157.0,3.02,112.006,108.986,0.578,31.0,22.0,9.0,70.96774,56.4,52.2,36.2,31.9,16.2,15.5,22.6,71.0,29.0,77.4,67.5,57.3,53.1,36.5,33.7,8.1,8.5,49.3,45.6,63.2,36.8,65.0,35.0,66.985,76.552,78.532,2.148,0.2,74.6,74.0,1.114,1.102,15.101,-3.1,132.0,81.0,235.0,133.0,13.0,249.0,87.0,152.0,119.0,297.0,348.0,142.0,142.0,348.0,205.0,18.0,270.0,57.0,177.0,252.0,101.0,252.0,34.0,130.0,239.0,311.0,55.0,198.0,282.0,347.0,143.0,364.0,97.0,280.0,72.0,286.0,148.0,,,,,,,,,,,
2025,MAAC,16.0,66.0,2.0,1108.0,127.0,Mount St. Mary's,16.0,64.0,67.4682,204.0,67.4378,170.0,101.563,282.0,100.191,293.0,102.06,79.0,106.864,175.0,-6.67224,250.0,-8.039,99.44,107.479,0.29,33.0,21.0,12.0,63.63636,51.0,48.0,31.0,26.7,21.7,15.9,31.1,71.7,28.3,68.9,67.5,50.1,48.7,34.9,31.4,7.9,9.5,60.6,52.3,59.0,41.0,55.5,44.5,67.317,77.043,80.419,2.013,0.853,73.0,73.8,1.014,1.022,8.934,-8.2,264.0,298.0,199.0,264.0,166.0,55.0,244.0,35.0,359.0,270.0,145.0,101.0,101.0,145.0,205.0,219.0,91.0,122.0,52.0,266.0,201.0,23.0,194.0,235.0,132.0,32.0,335.0,174.0,200.0,137.0,198.0,277.0,150.0,273.0,287.0,82.0,321.0,,,,,,,,,,,
2025,Sum,30.0,67.0,3.0,1107.0,253.0,Nebraska Omaha,15.0,64.0,69.0609,119.0,67.7809,145.0,112.458,59.0,111.099,96.0,109.839,273.0,110.588,252.0,0.511031,156.0,3.743,112.161,108.418,0.596,32.0,20.0,12.0,62.5,53.5,53.1,36.4,37.7,15.7,14.9,29.2,74.6,25.4,70.8,69.1,52.5,53.5,36.7,35.1,7.3,8.3,49.5,51.5,61.4,38.6,55.5,44.5,67.694,77.229,79.995,2.432,0.2,73.3,71.9,1.126,1.1,13.045,-6.5,124.0,78.0,221.0,126.0,70.0,287.0,78.0,296.0,82.0,322.0,205.0,19.0,19.0,205.0,120.0,124.0,285.0,46.0,264.0,288.0,87.0,246.0,175.0,189.0,178.0,32.0,335.0,148.0,162.0,198.0,61.0,364.0,140.0,169.0,55.0,282.0,202.0,,,,,,,,,,,
2025,MWC,20.0,68.0,4.0,1106.0,131.0,New Mexico,10.0,32.0,72.9099,7.0,72.7518,4.0,108.691,122.0,112.545,79.0,96.5138,15.0,95.2167,19.0,17.3279,41.0,16.83,111.747,94.917,0.867,32.0,25.0,7.0,78.125,50.8,49.2,37.8,35.0,15.6,20.5,31.5,74.4,25.6,68.5,72.9,50.6,48.2,34.1,33.8,14.3,9.5,51.5,59.5,67.8,32.2,61.7,38.3,73.074,78.318,81.232,2.047,45.924,68.4,66.7,1.089,0.964,24.388,2.8,43.0,87.0,18.0,40.0,176.0,100.0,50.0,233.0,74.0,36.0,130.0,21.0,21.0,130.0,7.0,199.0,73.0,163.0,186.0,15.0,201.0,187.0,337.0,32.0,334.0,208.0,161.0,4.0,30.0,54.0,178.0,62.0,308.0,2.0,118.0,14.0,81.0,,,,,,,,,,,
2025,MEAC,18.0,67.0,3.0,1105.0,134.0,Norfolk St.,16.0,64.0,67.3721,211.0,66.4103,226.0,110.269,88.0,107.201,168.0,104.695,147.0,108.723,217.0,-1.52118,180.0,-2.814,106.215,109.029,0.425,31.0,21.0,10.0,67.74194,52.4,49.7,39.0,34.9,18.3,18.6,32.8,66.2,33.8,67.2,67.4,54.5,48.9,31.3,33.9,9.0,9.3,49.3,59.2,72.3,27.7,57.3,42.7,66.306,76.741,80.249,2.602,7.466,75.3,71.0,1.103,1.046,12.001,-5.3,195.0,178.0,237.0,195.0,102.0,123.0,34.0,231.0,263.0,93.0,94.0,336.0,336.0,94.0,211.0,60.0,100.0,306.0,190.0,194.0,178.0,252.0,333.0,5.0,360.0,66.0,301.0,226.0,254.0,162.0,14.0,209.0,76.0,123.0,88.0,147.0,239.0,,,,,,,,,,,
2025,ACC,2.0,68.0,4.0,1104.0,135.0,North Carolina,11.0,64.0,70.7715,46.0,70.5124,34.0,113.488,43.0,118.913,22.0,105.192,161.0,99.3766,54.0,19.5367,33.0,19.02,118.831,99.811,0.881,35.0,22.0,13.0,62.85714,54.2,49.6,34.8,30.0,15.1,15.2,29.2,72.9,27.1,70.8,70.8,54.9,49.2,35.3,33.5,9.7,10.5,51.0,47.5,63.0,37.0,62.1,37.9,70.562,76.417,79.98,1.623,87.298,73.7,74.8,1.134,1.052,35.154,1.4,35.0,21.0,65.0,36.0,53.0,118.0,126.0,106.0,43.0,310.0,205.0,54.0,54.0,205.0,47.0,49.0,113.0,96.0,167.0,151.0,289.0,206.0,67.0,138.0,229.0,223.0,148.0,34.0,293.0,202.0,307.0,2.0,124.0,308.0,44.0,163.0,38.0,,,,,,,,,,,
2025,SEC,28.0,67.0,3.0,1103.0,153.0,Oklahoma,9.0,64.0,70.0235,74.0,68.6051,106.0,112.581,56.0,119.062,21.0,106.757,190.0,100.717,70.0,18.345,38.0,16.818,117.673,100.855,0.855,33.0,20.0,13.0,60.60606,54.9,51.1,39.6,35.8,17.3,18.1,26.5,68.3,31.7,73.5,70.0,54.6,54.9,37.0,30.5,6.8,10.4,52.0,47.3,58.1,41.9,58.1,41.9,68.427,77.138,80.403,2.256,48.517,79.4,72.9,1.126,1.069,39.435,2.1,44.0,30.0,77.0,46.0,39.0,195.0,29.0,255.0,192.0,115.0,277.0,277.0,277.0,277.0,80.0,56.0,322.0,36.0,22.0,315.0,284.0,172.0,62.0,259.0,111.0,81.0,285.0,109.0,180.0,141.0,112.0,56.0,9.0,232.0,55.0,196.0,11.0,,,,,,,,,,,
2025,B10,6.0,66.0,2.0,1102.0,157.0,Oregon,5.0,32.0,68.6042,144.0,67.673,152.0,110.017,97.0,116.643,41.0,102.377,84.0,96.4943,29.0,20.149,31.0,17.877,115.132,97.255,0.874,33.0,24.0,9.0,72.72727,52.2,49.1,33.4,27.7,16.2,17.6,30.6,70.8,29.2,69.4,68.6,53.0,50.0,34.0,31.7,10.1,8.8,54.4,50.3,61.4,38.6,62.6,37.4,67.652,77.427,81.554,2.452,60.009,76.3,72.1,1.099,1.023,35.999,5.3,38.0,53.0,37.0,39.0,109.0,95.0,170.0,50.0,119.0,151.0,162.0,156.0,156.0,162.0,148.0,109.0,144.0,174.0,63.0,132.0,136.0,108.0,140.0,189.0,178.0,242.0,124.0,151.0,130.0,36.0,52.0,27.0,49.0,184.0,97.0,86.0,30.0,,,,,,,,,,,
2025,B10,6.0,65.0,1.0,1101.0,167.0,Purdue,4.0,16.0,66.5761,257.0,65.0357,297.0,117.029,16.0,124.163,7.0,106.819,192.0,100.363,61.0,23.8002,19.0,25.043,125.046,100.003,0.929,33.0,22.0,11.0,66.66667,56.3,52.0,34.6,31.0,15.6,17.8,31.0,70.1,29.9,69.0,66.6,55.5,56.4,38.5,30.7,5.3,8.8,57.7,58.0,61.9,38.1,57.3,42.7,65.042,77.045,80.639,1.484,73.946,73.0,72.6,1.17,1.068,38.46,4.3,16.0,8.0,68.0,19.0,17.0,242.0,132.0,128.0,74.0,133.0,152.0,191.0,191.0,152.0,260.0,37.0,350.0,10.0,28.0,356.0,136.0,54.0,318.0,174.0,194.0,66.0,301.0,294.0,199.0,111.0,328.0,9.0,150.0,220.0,16.0,193.0,16.0,,,,,,,,,,,
2025,Horz,14.0,66.0,2.0,1100.0,171.0,Robert Morris,15.0,64.0,68.6535,143.0,67.8393,141.0,110.137,93.0,107.033,171.0,101.539,72.0,104.951,134.0,2.08242,139.0,0.876,105.898,105.022,0.524,33.0,25.0,8.0,75.75758,51.3,50.3,38.4,30.0,18.5,18.8,35.3,71.7,28.3,64.7,68.7,50.7,49.8,34.9,34.2,11.9,9.4,60.7,51.4,63.2,36.8,64.4,35.6,67.899,76.665,79.54,1.898,0.2,72.0,72.6,1.098,1.016,8.247,-4.3,149.0,185.0,144.0,150.0,146.0,150.0,41.0,106.0,276.0,85.0,34.0,101.0,101.0,34.0,142.0,193.0,132.0,122.0,210.0,58.0,192.0,22.0,171.0,130.0,239.0,291.0,76.0,136.0,267.0,258.0,234.0,364.0,195.0,220.0,99.0,73.0,340.0,,,,,,,,,,,
2025,NEC,21.0,68.0,4.0,1099.0,254.0,Saint Francis,16.0,68.0,66.6493,254.0,66.9974,201.0,100.249,310.0,99.7234,299.0,107.927,223.0,112.484,293.0,-12.7602,311.0,-12.109,99.855,111.964,0.211,30.0,13.0,17.0,43.33333,51.6,51.3,23.8,28.7,19.6,16.4,25.4,70.0,30.0,74.6,66.6,52.6,53.4,33.4,32.3,6.7,9.3,50.3,51.0,58.1,41.9,56.8,43.2,67.172,76.305,78.644,1.173,0.2,72.5,74.5,1.001,1.081,12.764,-12.2,301.0,294.0,289.0,301.0,134.0,207.0,357.0,71.0,324.0,239.0,314.0,201.0,201.0,314.0,260.0,121.0,282.0,198.0,95.0,317.0,178.0,224.0,161.0,259.0,111.0,54.0,311.0,181.0,315.0,340.0,351.0,364.0,169.0,300.0,309.0,231.0,213.0,,,,,,,,,,,
2025,WCC,33.0,66.0,2.0,1098.0,175.0,Saint Mary's,7.0,32.0,63.4672,359.0,61.7537,359.0,114.861,34.0,115.324,56.0,95.9112,12.0,92.2318,9.0,23.0917,22.0,22.181,114.965,92.784,0.922,32.0,27.0,5.0,84.375,50.9,46.2,31.4,25.0,15.1,16.6,40.5,75.1,24.9,59.5,63.5,51.8,45.8,32.6,31.2,10.4,7.2,57.1,54.1,66.6,33.4,68.7,31.3,61.767,78.408,81.447,1.982,48.461,69.5,74.7,1.147,0.96,22.682,4.1,25.0,55.0,9.0,24.0,171.0,16.0,227.0,18.0,43.0,221.0,2.0,12.0,12.0,2.0,359.0,149.0,13.0,237.0,45.0,114.0,21.0,59.0,240.0,50.0,316.0,359.0,7.0,359.0,24.0,44.0,210.0,57.0,274.0,307.0,35.0,11.0,92.0,,,,,,,,,,,
2025,MWC,20.0,68.0,4.0,1097.0,179.0,San Diego St.,11.0,68.0,66.1761,278.0,66.1184,245.0,104.984,203.0,109.848,111.0,96.3478,13.0,93.5742,13.0,16.2735,46.0,14.55,108.888,94.338,0.839,29.0,20.0,9.0,68.96552,50.6,45.3,32.1,37.2,16.8,19.7,29.4,69.1,30.9,70.6,66.1,51.6,45.0,32.8,30.4,18.6,8.7,50.9,50.1,60.6,39.4,52.7,47.3,65.794,78.127,81.937,1.611,41.617,66.7,70.0,1.048,0.962,27.647,0.9,56.0,121.0,14.0,54.0,194.0,7.0,204.0,291.0,158.0,57.0,201.0,240.0,240.0,201.0,288.0,153.0,8.0,230.0,19.0,1.0,122.0,210.0,131.0,198.0,169.0,11.0,354.0,260.0,45.0,19.0,310.0,71.0,336.0,67.0,209.0,12.0,68.0,,,,,,,,,,,
2025,OVC,22.0,65.0,1.0,1096.0,255.0,SIU Edwardsville,16.0,64.0,67.1543,227.0,65.8961,261.0,104.645,214.0,101.933,255.0,100.352,47.0,106.247,160.0,-4.31392,217.0,-4.419,101.289,105.708,0.38,30.0,19.0,11.0,63.33333,48.9,47.5,33.1,33.2,17.1,17.3,31.8,70.9,29.1,68.2,67.2,47.8,46.3,34.0,33.0,11.5,8.0,51.4,48.7,63.7,36.3,61.4,38.6,65.8,77.165,80.792,2.225,7.282,67.9,70.3,1.043,1.004,8.164,-7.8,217.0,265.0,164.0,218.0,274.0,39.0,177.0,188.0,179.0,173.0,123.0,148.0,148.0,123.0,227.0,298.0,23.0,174.0,126.0,74.0,65.0,194.0,100.0,119.0,250.0,195.0,174.0,257.0,174.0,88.0,122.0,212.0,317.0,86.0,224.0,55.0,342.0,,,,,,,,,,,
2025,BE,8.0,67.0,3.0,1095.0,192.0,St. John's,2.0,32.0,70.4189,55.0,70.1918,49.0,110.13,94.0,113.938,64.0,92.0927,2.0,87.5628,1.0,26.3752,12.0,23.469,112.558,89.089,0.936,34.0,30.0,4.0,88.23529,49.7,46.6,30.2,30.4,15.6,21.9,37.3,71.1,28.9,62.7,70.4,51.5,45.8,30.4,31.8,15.1,8.3,53.7,55.9,69.7,30.3,59.2,40.8,70.097,78.209,80.533,2.12,64.078,68.9,67.0,1.102,0.922,27.94,7.8,21.0,70.0,2.0,15.0,244.0,19.0,270.0,115.0,74.0,13.0,9.0,134.0,134.0,9.0,55.0,162.0,13.0,338.0,69.0,9.0,87.0,121.0,284.0,19.0,347.0,115.0,254.0,50.0,39.0,124.0,151.0,22.0,296.0,4.0,91.0,2.0,66.0,,,,,,,,,,,
2025,SEC,28.0,65.0,1.0,1094.0,199.0,Tennessee,2.0,8.0,65.397,312.0,63.6241,348.0,114.091,40.0,119.981,18.0,95.4042,10.0,88.5426,3.0,31.4386,5.0,28.203,119.285,91.082,0.957,34.0,27.0,7.0,79.41176,52.8,44.4,35.4,29.4,16.0,17.8,35.4,69.9,30.1,64.6,65.5,54.1,46.7,34.0,27.8,16.1,9.1,60.2,46.5,57.0,43.0,54.9,45.1,63.823,77.149,81.352,2.65,51.743,74.3,74.0,1.142,0.963,41.282,9.3,7.0,19.0,3.0,6.0,87.0,2.0,112.0,88.0,102.0,133.0,30.0,207.0,207.0,30.0,309.0,68.0,31.0,174.0,1.0,5.0,161.0,28.0,51.0,283.0,83.0,25.0,341.0,336.0,178.0,46.0,11.0,50.0,109.0,280.0,40.0,13.0,9.0,,,,,,,,,,,
2025,SEC,28.0,65.0,1.0,1093.0,200.0,Texas,11.0,68.0,68.4326,157.0,67.4356,171.0,112.903,50.0,116.755,38.0,104.089,126.0,99.6019,56.0,17.1527,44.0,16.502,116.676,100.174,0.852,34.0,19.0,15.0,55.88235,52.5,48.4,36.6,39.3,14.3,16.6,29.8,70.3,29.7,70.2,68.4,51.8,47.5,36.0,33.3,11.7,8.2,47.5,48.3,64.6,35.4,63.8,36.2,67.283,78.026,80.717,2.185,60.878,74.9,70.1,1.13,1.04,37.234,0.04,46.0,39.0,69.0,50.0,97.0,67.0,73.0,320.0,18.0,221.0,191.0,180.0,180.0,191.0,161.0,149.0,52.0,66.0,153.0,68.0,82.0,295.0,89.0,93.0,272.0,274.0,94.0,177.0,61.0,100.0,137.0,26.0,86.0,72.0,50.0,125.0,23.0,,,,,,,,,,,
2025,SEC,28.0,68.0,4.0,1092.0,201.0,Texas A&M,4.0,32.0,67.4829,202.0,66.2185,237.0,109.403,110.0,116.281,43.0,99.5409,34.0,92.2075,8.0,24.0735,17.0,22.555,115.676,93.121,0.924,32.0,22.0,10.0,68.75,47.5,48.2,41.7,35.3,18.2,19.7,42.0,72.2,27.8,58.0,67.5,48.0,46.5,31.1,33.4,13.9,14.8,47.7,64.8,62.4,37.6,53.0,47.0,66.083,77.361,79.763,2.764,69.423,69.5,76.8,1.093,0.999,39.956,5.2,24.0,49.0,11.0,22.0,318.0,58.0,17.0,239.0,253.0,57.0,1.0,76.0,76.0,1.0,205.0,293.0,27.0,318.0,160.0,21.0,364.0,288.0,363.0,160.0,209.0,13.0,353.0,240.0,143.0,226.0,3.0,13.0,274.0,353.0,110.0,41.0,10.0,,,,,,,,,,,
2025,B12,7.0,67.0,3.0,1091.0,204.0,Texas Tech,3.0,8.0,66.404,267.0,65.4879,281.0,119.883,7.0,125.335,6.0,100.015,41.0,97.2799,37.0,28.0555,7.0,29.31,126.01,96.7,0.955,33.0,25.0,8.0,75.75758,55.5,48.0,29.7,33.5,14.8,17.4,34.3,71.5,28.5,65.7,66.4,54.3,48.2,37.9,31.7,8.1,8.0,58.5,45.0,55.4,44.6,65.9,34.1,65.554,76.407,79.854,1.972,36.947,76.4,69.5,1.2,1.002,35.224,5.8,6.0,6.0,32.0,7.0,30.0,55.0,285.0,197.0,33.0,166.0,53.0,112.0,112.0,53.0,269.0,64.0,73.0,19.0,63.0,252.0,65.0,46.0,29.0,306.0,62.0,336.0,34.0,273.0,297.0,211.0,214.0,83.0,48.0,43.0,7.0,47.0,36.0,,,,,,,,,,,
2025,SB,26.0,65.0,1.0,1090.0,205.0,Troy,14.0,64.0,66.8214,243.0,66.3679,229.0,108.553,126.0,107.706,153.0,98.9402,30.0,100.828,71.0,6.87801,98.0,6.03,106.678,100.648,0.661,31.0,21.0,10.0,67.74194,50.1,47.2,37.8,29.3,19.9,19.8,38.6,68.0,32.0,61.4,66.8,53.9,46.2,30.3,32.6,12.8,10.3,55.6,51.0,55.2,44.8,61.9,38.1,66.137,77.8,80.146,1.661,0.2,72.6,72.2,1.084,0.988,14.121,-4.5,104.0,163.0,73.0,103.0,223.0,31.0,50.0,84.0,333.0,53.0,6.0,293.0,293.0,6.0,247.0,77.0,21.0,340.0,109.0,38.0,277.0,89.0,161.0,308.0,58.0,212.0,154.0,237.0,88.0,179.0,296.0,364.0,165.0,194.0,127.0,27.0,175.0,,,,,,,,,,,
2025,BW,11.0,68.0,4.0,1089.0,256.0,UC San Diego,12.0,64.0,66.9426,235.0,65.7295,271.0,116.383,20.0,115.29,57.0,93.8414,4.0,96.5133,30.0,18.7768,36.0,16.494,113.482,96.988,0.859,32.0,28.0,4.0,87.5,55.4,47.7,33.8,29.8,13.4,23.3,25.6,71.6,28.4,74.4,66.9,56.1,46.2,36.5,33.1,7.5,10.1,57.3,51.8,50.4,49.6,55.7,44.3,65.781,77.481,78.923,2.447,14.091,74.6,75.4,1.164,0.939,12.106,1.2,47.0,64.0,35.0,45.0,33.0,44.0,158.0,95.0,7.0,3.0,309.0,107.0,107.0,309.0,240.0,31.0,21.0,57.0,129.0,281.0,255.0,57.0,184.0,357.0,8.0,37.0,328.0,263.0,122.0,326.0,55.0,157.0,97.0,333.0,19.0,5.0,238.0,,,,,,,,,,,
